survey_date,panel,slug,subquestion,question_id,economist_last,economist_first,economist_id,question_text,response,confidence,explanation,signed
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Eichengreen,Barry,barry_eichengreen,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Strongly Agree,5,NA,2
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Einav,Liran,liran_einav,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Uncertain,1,NA,0
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Fair,Ray,ray_fair,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,5,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Glaeser,Edward,edward_glaeser,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,8,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Goldberg,Pinelopi,pinelopi_goldberg,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Disagree,5,"It would have a negative, but small effect.",-1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Greenstone,Michael,michael_greenstone,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Strongly Agree,7,NA,2
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Hart,Oliver,oliver_hart,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,6,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Hoxby,Caroline,caroline_hoxby,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Did Not Answer,NA,NA,NA
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Hoynes,Hilary,hilary_hoynes,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,3,"Certainly will reduce but unsure if it will be ""substantial""",1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Hurst,Erik,erik_hurst,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,6,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Judd,Kenneth,kenneth_judd,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,7,"The impact depends on just what it means to go ""overseas"". Americans do not know how costly this could be. There is no point to this rule. Just an attack on immigration.",1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Kaplan,Steven,steven_kaplan,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,3,A bad idea.,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Kashyap,Anil,anil_kashyap,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Strongly Agree,9,"hard to tell if they really will follow through on this, but a change in this direction if enforced would greatly complicate the process for people in many countries",2
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Klenow,Pete,pete_klenow,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,4,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Levin,Jonathan,jonathan_levin,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,4,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Maskin,Eric,eric_maskin,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,5,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Nordhaus,William,william_nordhaus,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Did Not Answer,NA,NA,NA
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Obstfeld,Maurice,maurice_obstfeld,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Strongly Agree,3,NA,2
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Pathak,Parag,parag_pathak,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,1,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Samuelson,Larry,larry_samuelson,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,6,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Scheinkman,José,jos_scheinkman,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,7,"About 500000 apply each year for a green card while present in the US, including many high-skilled. If they must abandon current employment and move elsewhere, a noticeable fraction could make that move permanent.",1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Schmalensee,Richard,richard_schmalensee,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,No Opinion,NA,Don't know enough.,NA
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Scott Morton,Fiona,fiona_scottmorton,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,6,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Shapiro,Carl,carl_shapiro,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Uncertain,3,NA,0
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Shimer,Robert,robert_shimer,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Agree,8,NA,1
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Stantcheva,Stefanie,stefanie_stantcheva,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Did Not Answer,NA,NA,NA
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Stock,James,james_stock,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Did Not Answer,NA,NA,NA
2026-06-03,US,permanent_residency_rules,A,2026_06_03_permanent_residency_rules_A,Syverson,Chad,chad_syverson,Requiring most green card applicants to apply for permanent residency from overseas would lead to a substantial reduction in the numbers of skilled immigrants in the US.,Strongly Agree,10,This is a stupid proposal.,2
